id,title,url,price,location,latitude,longitude,bedrooms,bathrooms,size_sqft,property_type,advertiser,pictures
112968670,3-Bedroom Villas with Private Pool Unique Tulum-Style Living,https://www.properstar.co.uk/listing/112968670,"GBP 337,219","Tulum, Tulum, Mexico",20.211419,-87.46535,3,3,2153,House,Kira Simon,https://files-api.properstar.com/api/v2/files/deecb513-0ad3-4049-9cf8-d93d3c0042e9/1; https://files-api.properstar.com/api/v2/files/5dfc06de-27bf-4bd6-86e7-af46d83f8142/1; https://files-api.properstar.com/api/v2/files/177486b2-845a-4ba6-9dbd-fd879e00cc43/1; https://files-api.properstar.com/api/v2/files/ad903dbd-9b38-466f-a558-c31df6dd522b/1; https://files-api.properstar.com/api/v2/files/7046185a-c070-4778-bcc8-9770ad3fcd11/1; https://files-api.properstar.com/api/v2/files/c6b8afba-167e-4875-9ee3-dd2116a0b1b7/1; https://files-api.properstar.com/api/v2/files/04a7fdf7-8390-468a-95cd-85864ee88aa1/1; https://files-api.properstar.com/api/v2/files/55111c55-0b4a-4fd3-afee-415af2459e10/1; https://files-api.properstar.com/api/v2/files/6fba2f69-88f6-48d2-a889-2bcc8be585b1/1; https://files-api.properstar.com/api/v2/files/828f4666-5381-4ec2-8b90-fc4eaec9fa4c/1; https://files-api.properstar.com/api/v2/files/eda1842a-bbc0-44a1-aeb1-7c2f76813e39/1; https://files-api.properstar.com/api/v2/files/92161d3b-decc-45c1-b20d-e5399d28d7ff/1; https://files-api.properstar.com/api/v2/files/c484b5ba-639d-4675-a76f-4465d6dbe528/1; https://files-api.properstar.com/api/v2/files/5496553f-33f6-4cd1-95aa-d44789c46cbe/1
112870283,BEACHFRONT PROPERTY FOR SALE IN TULUM WITH POOL EXCLUSIVE LOCATION IN OPPORTUNITY WITH BEACH,https://www.properstar.co.uk/listing/112870283,"GBP 2,538,181","Quintana Roo, Tulum, Tulum, Tulum, Mexico",20.211419,-87.46535,17,17,,House,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/635ca758-7515-440f-a965-cfc7b48f3519/2; https://files-api.properstar.com/api/v2/files/f7924ed8-7276-4895-be90-80f037ea2507/2; https://files-api.properstar.com/api/v2/files/2D01F63D-1B7C-4803-9179-6A26D7407CCC/2; https://files-api.properstar.com/api/v2/files/C4BE7427-7BB8-4DEB-A734-618152DF6440/2; https://files-api.properstar.com/api/v2/files/385871e3-155a-484d-9c0c-6bb0fdcb5bf8/2; https://files-api.properstar.com/api/v2/files/c78433cc-fe21-4113-8dc5-c93dfa2c05f5/2; https://files-api.properstar.com/api/v2/files/dfb39849-135b-4604-8043-9b08ddddc3c7/2; https://files-api.properstar.com/api/v2/files/2083F78C-76A0-4E4A-9647-52C1A34A7C2D/2; https://files-api.properstar.com/api/v2/files/3c0db43a-cf1c-4699-b5dd-fa5e65b7f160/2; https://files-api.properstar.com/api/v2/files/BE894B10-2C74-46F3-95CC-A5BF7889DF74/2; https://files-api.properstar.com/api/v2/files/0847a460-ba0e-4dcb-9f3c-8ff44e0c6276/2; https://files-api.properstar.com/api/v2/files/b657faba-8565-4a34-a298-db0814a16826/2; https://files-api.properstar.com/api/v2/files/518DE357-FD1D-44C0-A425-2B360FA698F4/2; https://files-api.properstar.com/api/v2/files/17c4ec3a-89f4-4deb-9575-b3aecafa1feb/2; https://files-api.properstar.com/api/v2/files/d4e7674a-7b44-4fee-8d52-e899e5499e9c/2; https://files-api.properstar.com/api/v2/files/9f25ef95-d39a-4a98-b03e-8c8e70276961/2; https://files-api.properstar.com/api/v2/files/E4FFA5DA-E7B8-4B71-92B4-0161E6CCD6A6/2; https://files-api.properstar.com/api/v2/files/AF310E3E-BEE4-4211-A70F-55EEAF6E6AB6/2; https://files-api.properstar.com/api/v2/files/4E6530A2-C4D9-4882-83A0-6145A858AE74/2; https://files-api.properstar.com/api/v2/files/3d863718-6551-4532-8e13-cf8a4788274b/2; https://files-api.properstar.com/api/v2/files/58d43b11-7186-46cb-957c-d709b5164037/2; https://files-api.properstar.com/api/v2/files/cde8a90a-a693-4353-a343-f80176d7ca91/2; https://files-api.properstar.com/api/v2/files/d827a405-89ff-4a10-a2a7-d7763b8fb4cd/2; https://files-api.properstar.com/api/v2/files/25EF8CA9-4884-4189-96F9-55CBF9F68A72/2
116805164,2 Bedroom Garden Condo with Private Pool,https://www.properstar.co.uk/listing/116805164,"GBP 268,665","La Veleta, Tulum, Mexico",20.202596,-87.472779,2,2,2152,Apartment,Karla Torres,https://files-api.properstar.com/api/v2/files/dfc0d4ea-cbfd-45b6-b5bc-98ae753efe29/1; https://files-api.properstar.com/api/v2/files/bf1ddc1e-c5ce-429a-a8a1-a3e5fe6406b8/1; https://files-api.properstar.com/api/v2/files/c253f2ba-8434-44d4-a172-99cca3716480/1; https://files-api.properstar.com/api/v2/files/c08588e5-35c2-4673-af6f-c060e9a8a441/1; https://files-api.properstar.com/api/v2/files/1181e714-cd22-4589-8745-e3845222735a/1; https://files-api.properstar.com/api/v2/files/084b8f3b-a6b2-4f6a-9815-4dff54ddbe77/1; https://files-api.properstar.com/api/v2/files/db05ff9a-d1fe-46ce-b6b1-972e80db67ab/1; https://files-api.properstar.com/api/v2/files/409da1d9-ff22-4088-ac6d-7c70c6e3b466/1; https://files-api.properstar.com/api/v2/files/0f9e71a1-2503-44af-8a97-87d118dc322d/1; https://files-api.properstar.com/api/v2/files/a5165081-2a2e-41cb-adfe-4e892b9a1140/1; https://files-api.properstar.com/api/v2/files/4f4600a6-ed66-4883-9edf-b0dcd840640d/1; https://files-api.properstar.com/api/v2/files/22d3facd-bc05-46ff-8fad-516b2d8c8f20/1; https://files-api.properstar.com/api/v2/files/935d917b-2b29-4b9e-829e-8e68ca780492/1; https://files-api.properstar.com/api/v2/files/f2ea0110-3745-47e1-a3f3-b0d8f30e31d8/1; https://files-api.properstar.com/api/v2/files/7d6802c0-d5f8-4ea7-a401-21359a8055e7/1; https://files-api.properstar.com/api/v2/files/6380f563-a87a-408d-8d3b-8c965d56769b/1; https://files-api.properstar.com/api/v2/files/a3fcb01a-a85f-4651-a9d7-422c450f21fe/1; https://files-api.properstar.com/api/v2/files/ea6b823e-7b1a-44ca-a10c-899573e136a0/1; https://files-api.properstar.com/api/v2/files/5aa620ce-d0fe-4bfd-ad31-64d1955d8aae/1; https://files-api.properstar.com/api/v2/files/05a57481-e6fc-4cec-98b7-c06d814c4419/1
119659498,"Furnished Luxury Villa, with 4 Bedrooms, Private Pool, Rooftop Jacuzzi, in Aldea Zama",https://www.properstar.co.uk/listing/119659498,"GBP 1,098,893","Quintana Roo, Tulum, Aldea Zama, Aldea Zama, Mexico",20.1998,-87.454707,4,4,4951.401,House,Myan Realty,https://files-api.properstar.com/api/v2/files/be887468-2022-4c04-a270-a928399faa3d/1; https://files-api.properstar.com/api/v2/files/e21f734d-1500-492e-b188-c6fe4da338d4/1; https://files-api.properstar.com/api/v2/files/518087b4-5164-4743-b3cc-b3a1d56279fa/1; https://files-api.properstar.com/api/v2/files/4211f319-6fb1-4ac1-adf7-210a885efada/1; https://files-api.properstar.com/api/v2/files/a27dda84-df20-4d8a-9516-4f04c785819b/1; https://files-api.properstar.com/api/v2/files/82620f43-107e-47f7-8dc5-90aca7a4e869/1; https://files-api.properstar.com/api/v2/files/c247c5c2-e3c9-42b7-8e9d-7ce091d12007/1; https://files-api.properstar.com/api/v2/files/39d5ea93-6d14-4fa9-9f37-e584c5ee6d6e/1; https://files-api.properstar.com/api/v2/files/eae06c2e-4735-4a0d-b503-d42cbee7a315/1; https://files-api.properstar.com/api/v2/files/c1856ecd-15c5-4987-a676-45600daf21c2/1; https://files-api.properstar.com/api/v2/files/769e1748-c057-4f9f-a80d-cd2835aa48d5/1; https://files-api.properstar.com/api/v2/files/59a9f029-8aa5-42b6-b1a2-907197756939/1; https://files-api.properstar.com/api/v2/files/3c86469c-e447-4d62-a367-83940de8fe0a/1; https://files-api.properstar.com/api/v2/files/9112f95b-57f5-4a67-8b5e-ebd72cb56a28/1; https://files-api.properstar.com/api/v2/files/cfebe7f7-f7d4-45f5-8d67-8c89a5b29d3b/2; https://files-api.properstar.com/api/v2/files/0ed8ad9a-0420-4946-a9d4-ad4a8a50e840/1; https://files-api.properstar.com/api/v2/files/e04b4bc8-e25d-42a2-91a7-9d79dd252cbe/1; https://files-api.properstar.com/api/v2/files/0a22b941-f171-4583-bc25-984d5cf3ee04/1; https://files-api.properstar.com/api/v2/files/cfe3cbb7-4a66-434f-b4a0-66427a1efaf7/1; https://files-api.properstar.com/api/v2/files/e5567212-3585-4f54-a502-d7049f2b734a/1; https://files-api.properstar.com/api/v2/files/6944ecb6-f28f-48fa-b1e2-0cbf2500d82e/2; https://files-api.properstar.com/api/v2/files/5967725e-3b09-4447-baa6-8cd1ada01756/1; https://files-api.properstar.com/api/v2/files/cfd2b57d-ba08-49e3-8328-f8c41e0ea794/1; https://files-api.properstar.com/api/v2/files/95d04dd6-2856-4fc1-ad05-203e58cb74bc/1; https://files-api.properstar.com/api/v2/files/abf1fb67-5490-4e6e-8102-ce5bf3c98d86/1; https://files-api.properstar.com/api/v2/files/0d639033-f610-4be5-9f40-0f76c66c5213/1; https://files-api.properstar.com/api/v2/files/11d0b953-369f-4a0b-9285-9027fc4d7d3b/1; https://files-api.properstar.com/api/v2/files/51ebb4c6-b1a6-44d9-a13f-92a39ccb54f9/2; https://files-api.properstar.com/api/v2/files/c728798b-c24b-4fbd-be7f-1b8ed5e8ac07/1; https://files-api.properstar.com/api/v2/files/28dd5989-91e0-4a57-8807-a3feba27b3b3/1; https://files-api.properstar.com/api/v2/files/afb74d70-2a42-44c6-a68b-b5d645c86a51/1; https://files-api.properstar.com/api/v2/files/f19d7269-5bd2-43e2-aa23-f93f22526a07/1; https://files-api.properstar.com/api/v2/files/45eb77f4-12bf-426f-9adb-7268f2cb1fb0/1; https://files-api.properstar.com/api/v2/files/7ec279ac-2f29-4cce-9926-ff928d59b1c7/1; https://files-api.properstar.com/api/v2/files/24b20d60-d7a5-4eb0-a98a-35a54c42cc34/2; https://files-api.properstar.com/api/v2/files/05f9145c-0041-43ca-9250-c967745c87f6/1; https://files-api.properstar.com/api/v2/files/97b5744b-cbd6-4d5c-80c6-ae0645d778ca/1
113719797,Tulum Your Home In Front Of Aldea Zama Premium 100m2 Terrace 2 Bedrooms,https://www.properstar.co.uk/listing/113719797,"GBP 255,870","Quintana Roo, Tulum, Aldea Zama, Aldea Zama, Mexico",20.1998,-87.454707,2,,,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/ea6d8620-9cc9-4549-b43f-036636c2db68/1; https://files-api.properstar.com/api/v2/files/115cabec-8e66-47f9-bf14-52ef1ce9c82c/1; https://files-api.properstar.com/api/v2/files/b214af2f-d3af-4567-a547-426b31618e12/1; https://files-api.properstar.com/api/v2/files/9b4e1ad2-2132-473b-8298-3a91c4c5bc81/1; https://files-api.properstar.com/api/v2/files/5212b1f9-01ce-46b3-aca9-56bc464bae7d/1; https://files-api.properstar.com/api/v2/files/efd7d6e4-fe9f-4d0f-84f5-948601911109/1; https://files-api.properstar.com/api/v2/files/530b5937-8bc3-4f34-9495-9b7d455b9a40/1; https://files-api.properstar.com/api/v2/files/fc9d70a2-81b6-4304-a499-40f6e84e201b/1; https://files-api.properstar.com/api/v2/files/c34844f2-b48d-48cc-81aa-aad82d9b06be/1; https://files-api.properstar.com/api/v2/files/0beebc8f-3fca-428f-a4ab-11537b698c4f/1; https://files-api.properstar.com/api/v2/files/91070d94-010a-42da-abc2-86cef7137e0d/1
119635440,"Luxury Villa 6 Beds, Signature Residence in the Jungle with Contemporary Concept",https://www.properstar.co.uk/listing/119635440,"GBP 883,996","Quintana Roo, Tulum , Tulum, Mexico",20.211419,-87.46535,6,7,5059.04,House,Myan Realty,https://files-api.properstar.com/api/v2/files/62225958-fdb6-4b17-a4e9-21e0f02fe5e5/1; https://files-api.properstar.com/api/v2/files/b67c6921-7cb1-47da-ab63-812f6061a1ae/1; https://files-api.properstar.com/api/v2/files/e85ef5f6-be1a-477a-933f-8a99cb2e7102/1; https://files-api.properstar.com/api/v2/files/3d4aaed2-dc19-4135-af7f-f0ca0371a4e3/1; https://files-api.properstar.com/api/v2/files/5abd5e07-6e1a-41ab-814e-c602af66bbd9/1; https://files-api.properstar.com/api/v2/files/71f54725-db7d-4a76-9460-fa60a3086e14/1; https://files-api.properstar.com/api/v2/files/3d9a8918-7fcb-4239-9a2e-0bc469475082/1; https://files-api.properstar.com/api/v2/files/35854e82-81d5-4d25-91e8-4817ac88959a/1; https://files-api.properstar.com/api/v2/files/1f393631-ba55-4a73-9321-c86665eaf80d/1; https://files-api.properstar.com/api/v2/files/5aa6b07f-edee-4dd5-9fd0-dceac65036e6/1; https://files-api.properstar.com/api/v2/files/a274eaf7-2ffe-47fa-ab79-24f85293a89f/1; https://files-api.properstar.com/api/v2/files/ef90e302-de09-438b-966c-0148fda85cb3/1; https://files-api.properstar.com/api/v2/files/91b49a9b-c3eb-417a-ba88-60d183e58c1c/1; https://files-api.properstar.com/api/v2/files/adff7411-590d-4819-bacd-181568bafd0a/1; https://files-api.properstar.com/api/v2/files/3ec2e04b-5459-449f-af21-b7df6eb394d9/1; https://files-api.properstar.com/api/v2/files/7f431ada-ac7b-49a9-ae0a-130cab14ea07/1; https://files-api.properstar.com/api/v2/files/66d64da3-09a8-485f-a9e9-91f881bfe6ef/1
115257671,Villa Coco Dar Lalla,https://www.properstar.co.uk/listing/115257671,"GBP 953,009","14 Aldea Zama, Tulum, Mexico",20.198139,-87.459203,4,3,3875.00928,House,B&D Realty,https://files-api.properstar.com/api/v2/files/7196099c-0071-40d3-b469-c4a520a8f3b3/1; https://files-api.properstar.com/api/v2/files/a631a4c3-e8ba-4e89-a924-ba2a70e56cf7/1; https://files-api.properstar.com/api/v2/files/6be53f92-f1e2-44f7-b20a-05d25aa862b6/1; https://files-api.properstar.com/api/v2/files/af89d8c0-398b-4c3d-a148-ad66e6f42317/1; https://files-api.properstar.com/api/v2/files/506f95a3-3933-42e9-97f3-6566d5ba8a7d/1; https://files-api.properstar.com/api/v2/files/9f9b401c-f767-40c0-8530-2196420f08c1/1; https://files-api.properstar.com/api/v2/files/c13448e1-a065-4194-bb71-104c91f1b4b9/1; https://files-api.properstar.com/api/v2/files/d3b86284-3b7d-429d-92e7-db948ac532ed/1; https://files-api.properstar.com/api/v2/files/47e9cabf-0515-4451-9366-7a440a14dc90/1; https://files-api.properstar.com/api/v2/files/152d73e6-8487-49c2-8173-3c846a67ada7/1; https://files-api.properstar.com/api/v2/files/ab34341f-16af-4da6-8319-5c70176cab5c/1; https://files-api.properstar.com/api/v2/files/c634db53-a7b2-4a54-a1ec-e1995690c1b8/1; https://files-api.properstar.com/api/v2/files/6888d3f1-4ae7-450d-8e8b-d6ed9dc1dbb2/1; https://files-api.properstar.com/api/v2/files/54cbedbc-1ad2-4dbe-9354-707df924a433/1; https://files-api.properstar.com/api/v2/files/bbf8dfa8-0bbf-40d1-a85d-551d4f3595d1/1; https://files-api.properstar.com/api/v2/files/df45ef3e-f984-434e-98b6-8d687f74149e/1
117627657," Tulum Studio for Sale -- Mistiq Temple II, Region 15 ",https://www.properstar.co.uk/listing/117627657,"GBP 94,568"," Región 15 ,  Quintana Roo ,  Tulum , Mexico",20.211419,-87.46535,,1,43.0557,Apartment, Blue Caribbean Properties ,https://files-api.properstar.com/api/v2/files/eb710f7d-3330-4b62-821b-424d07c24181/1; https://files-api.properstar.com/api/v2/files/3bda2397-db21-404c-9b18-85e353418094/1; https://files-api.properstar.com/api/v2/files/b866df72-f101-413e-9da5-210049a341c0/1; https://files-api.properstar.com/api/v2/files/888f8a30-7cf1-4052-9124-52c6fb9886b7/1; https://files-api.properstar.com/api/v2/files/1f10aaff-8542-48da-a789-9462a574145d/1; https://files-api.properstar.com/api/v2/files/6a70f184-dac0-4bdc-b3cc-6de8a2c0db86/1; https://files-api.properstar.com/api/v2/files/d09ce1ba-b7be-4b71-acf3-086874736175/1; https://files-api.properstar.com/api/v2/files/e672c522-5877-4f1e-b0d3-e9d9a4814e33/1; https://files-api.properstar.com/api/v2/files/5192f7ae-a74f-4768-b1d0-16bf6e070b13/1; https://files-api.properstar.com/api/v2/files/aa9b7834-cc2f-4b1a-a294-cea3d4de51c1/1; https://files-api.properstar.com/api/v2/files/c5074a64-d174-4d56-8a0f-15ce6b67205c/1; https://files-api.properstar.com/api/v2/files/47696a8e-290b-4beb-907f-bdd117ed224e/1; https://files-api.properstar.com/api/v2/files/be5ef582-e6f7-4d26-b9f8-327d3ad97346/1; https://files-api.properstar.com/api/v2/files/e389dcbc-b653-400d-958b-fcbe885a73d4/1; https://files-api.properstar.com/api/v2/files/6ee49862-82c5-4d89-91c1-10061ebdf8aa/1; https://files-api.properstar.com/api/v2/files/67dd3a9e-1d63-482b-b3de-486d6acc4516/1; https://files-api.properstar.com/api/v2/files/582fc915-6504-4074-b597-2b0bd2340bb0/1; https://files-api.properstar.com/api/v2/files/24aa6df0-d2d5-4486-8a76-7cf0e60daac3/1; https://files-api.properstar.com/api/v2/files/79b2ea3e-78d0-4630-b9a9-314a4be7b2c0/1; https://files-api.properstar.com/api/v2/files/e7df5080-7a36-438c-bce3-128c8214e819/1; https://files-api.properstar.com/api/v2/files/764a4422-2e9d-46bb-a85a-abf584280e21/1; https://files-api.properstar.com/api/v2/files/24ed7dbf-cb6b-4b8b-810b-9c27d2cbd0ee/1; https://files-api.properstar.com/api/v2/files/af64b150-2ca3-4d10-8df4-959f65a5435f/1; https://files-api.properstar.com/api/v2/files/76860768-07c3-4f69-ae8f-a02e91a56c91/1; https://files-api.properstar.com/api/v2/files/ebb3b61e-f5e4-4b5e-a9d8-08c1fb28afe8/1; https://files-api.properstar.com/api/v2/files/3da6f284-f0ed-42b1-b58b-228557f4b21d/1; https://files-api.properstar.com/api/v2/files/8498f4bc-5842-4602-9f90-2d2cc8bdebaa/1
115258130,No Pre-sale- Turnkey Designer Villa - Nestled Luxury Living with direct access to Tulum Hotel Zone,https://www.properstar.co.uk/listing/115258130,"GBP 953,009","5G5H+FC, Tulum, Mexico",20.158687,-87.471437,4,5,4951.401,House,B&D Realty,https://files-api.properstar.com/api/v2/files/fd43986e-77e0-43d2-b984-151691aed947/1; https://files-api.properstar.com/api/v2/files/4bbe25c1-2483-4b61-9ef6-9418ecaa0df5/1; https://files-api.properstar.com/api/v2/files/34b0c6e8-c895-4234-918e-725872833023/1; https://files-api.properstar.com/api/v2/files/7bd01cc1-2e1e-4106-9c69-70c3ca71ca63/1; https://files-api.properstar.com/api/v2/files/84867f45-103b-4895-92e9-eb1ac15d5dc6/1; https://files-api.properstar.com/api/v2/files/63f57bbc-6c09-4f5a-916c-f56cca75bf25/1; https://files-api.properstar.com/api/v2/files/ae7bc772-6178-4310-bc47-72a8fc4a0c8e/1; https://files-api.properstar.com/api/v2/files/61abb1cd-85ef-4889-bce9-5446be3df275/1; https://files-api.properstar.com/api/v2/files/5723fa91-40c8-42c4-8336-81893819627e/1; https://files-api.properstar.com/api/v2/files/50bdee38-d550-4b67-a741-261ca74e0a98/1; https://files-api.properstar.com/api/v2/files/4bf3e058-7f76-4a38-81ae-773446b93ea2/1; https://files-api.properstar.com/api/v2/files/1b6addf1-90fc-4854-8b94-e6afc88191d4/1; https://files-api.properstar.com/api/v2/files/0ca6c0ef-96dc-486a-af29-fde1c954713f/1; https://files-api.properstar.com/api/v2/files/1d0b86a8-4771-4fd5-8b58-6f1ce24a0164/1; https://files-api.properstar.com/api/v2/files/cc33931a-be2c-437a-b044-3d3c0eecdb76/1; https://files-api.properstar.com/api/v2/files/45d7c31b-2ae1-4e4a-b438-a9966c4514b3/1; https://files-api.properstar.com/api/v2/files/b9eac083-60cb-4af9-8bb7-9babca5d1d8a/1; https://files-api.properstar.com/api/v2/files/6da04429-9026-42da-8d51-e46b130b6c17/1; https://files-api.properstar.com/api/v2/files/be753ac5-dfb2-4b2f-aaed-a11b457ac68d/1; https://files-api.properstar.com/api/v2/files/e8c19c9b-f404-4ff0-ac90-0750ba080141/1; https://files-api.properstar.com/api/v2/files/75231742-4ced-4fba-b2f4-f064373ba905/1; https://files-api.properstar.com/api/v2/files/1eb3fea6-c9bd-4e59-b7cd-2189fee7541a/1; https://files-api.properstar.com/api/v2/files/c450d8b3-097d-4e1d-9125-96afd7f1243a/1; https://files-api.properstar.com/api/v2/files/73cce240-8937-42a7-a69f-ed096871f5d1/1
110639247,"Sale of 3 bedroom villas, spacious with pool in Tulum.",https://www.properstar.co.uk/listing/110639247,"GBP 140,833","Quintana Roo, Tulum, La Veleta, La Veleta, Mexico",20.202596,-87.472779,3,3,,House,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/71696a60-5de9-49d9-a31f-ffbc65239a3a/2; https://files-api.properstar.com/api/v2/files/f32f764a-b095-4aa9-a21b-e177a0c4f1bf/2; https://files-api.properstar.com/api/v2/files/148cfa96-1ca3-41dc-ad1e-447bb8f141ce/2; https://files-api.properstar.com/api/v2/files/435f8f22-de05-4825-bc43-fb929c7f89e9/2; https://files-api.properstar.com/api/v2/files/91990c1e-87c3-487e-b452-fdb20cc6f5d1/2; https://files-api.properstar.com/api/v2/files/5b063d52-365e-4fca-90d0-48550a6c2b2d/2; https://files-api.properstar.com/api/v2/files/a0e28f97-cdb6-4532-b413-be0024df5fd4/2; https://files-api.properstar.com/api/v2/files/d8a0bf06-518e-4481-a641-2f90e690c8f4/2; https://files-api.properstar.com/api/v2/files/de97bbed-c122-4a7a-b0f3-1ff202d16005/2; https://files-api.properstar.com/api/v2/files/f1c76690-17a9-4d87-a744-323fe64f9636/2; https://files-api.properstar.com/api/v2/files/96f35754-f216-4417-8205-09c1abcef6cd/2; https://files-api.properstar.com/api/v2/files/3cc83985-75a4-4086-94fa-164523ea56ba/2; https://files-api.properstar.com/api/v2/files/357b46e8-5c8f-4971-a735-0b58e07ff2e2/2; https://files-api.properstar.com/api/v2/files/c001d565-3a1d-4bd8-8263-8ddcdcbb1617/2; https://files-api.properstar.com/api/v2/files/49c16cb9-4f2b-41ea-8de7-12b6f9e8ed5d/2
113549832,Apartment for Sale 2 Bedroom Lock Off System Cenote Petfriendly,https://www.properstar.co.uk/listing/113549832,"GBP 110,406","Quintana Roo, Tulum, Tulum Centro, Tulum Centro, Mexico",20.212553,-87.458399,2,2,1119.44714,Apartment,HIGHLINE MÉXICO,https://files-api.properstar.com/api/v2/files/c268b551-716b-4652-8121-87001c8d2fb1/2; https://files-api.properstar.com/api/v2/files/e6bec7e0-c57a-4922-a713-76afb4812f73/2; https://files-api.properstar.com/api/v2/files/455237a7-9de6-431d-9006-4c6d95c667ac/2; https://files-api.properstar.com/api/v2/files/83723a7e-7bbb-4ec1-a669-314e4a6d4219/2; https://files-api.properstar.com/api/v2/files/28eabed0-4f5f-496a-8f38-653626bc17d1/2; https://files-api.properstar.com/api/v2/files/4b914657-cd5a-471c-be95-fae1c84fc9ec/2; https://files-api.properstar.com/api/v2/files/39f8fdc6-e3d9-4b8f-9988-ef394bd9e738/2; https://files-api.properstar.com/api/v2/files/bf3733cd-191a-4b3e-a2fc-684bc68e0f6f/2; https://files-api.properstar.com/api/v2/files/adbc32d6-2148-46a6-aa46-e9d136e29f5e/2; https://files-api.properstar.com/api/v2/files/1df87eb4-10f1-477d-81f2-b66bbf8956d6/2; https://files-api.properstar.com/api/v2/files/15c5921d-71cd-44c5-85ce-5aa7ddda29f8/2; https://files-api.properstar.com/api/v2/files/e998cd4f-88a9-42ab-9473-2bc11f44b541/2; https://files-api.properstar.com/api/v2/files/f5658774-ded1-47db-aff9-6a57337c0a00/2; https://files-api.properstar.com/api/v2/files/3278fe64-9a8e-489e-9aa7-1bc0b87b7bcb/2; https://files-api.properstar.com/api/v2/files/687c3616-0d1e-4b50-b96f-bf3401561e81/2; https://files-api.properstar.com/api/v2/files/588184e5-7b3b-43c3-8f44-ce483a5c5b66/2; https://files-api.properstar.com/api/v2/files/f652d3e6-b8e5-4501-9c8b-b5bfaa7a408e/2
110744719,The Artist's Mansion,https://www.properstar.co.uk/listing/110744719,"GBP 989,590","Unnamed Road, Tulum, Mexico",20.211419,-87.46535,3,4,10763.915,House,B&D Realty,https://files-api.properstar.com/api/v2/files/6ffd3842-99c5-42ab-a8a1-5871c17f2920/1; https://files-api.properstar.com/api/v2/files/a79caa3f-e05e-4bf6-8b52-1a291ab6cfa8/1; https://files-api.properstar.com/api/v2/files/a0bba9d9-cff2-4b22-abd4-4956787ee472/1; https://files-api.properstar.com/api/v2/files/2e5d3e54-a493-412b-8186-41bb55357f69/1; https://files-api.properstar.com/api/v2/files/6d6a5e40-13f0-4001-b54c-8b15343f88cc/1; https://files-api.properstar.com/api/v2/files/20db946e-c6f1-4122-8ad7-ef09bc68fabb/1; https://files-api.properstar.com/api/v2/files/f89b80c2-97d0-49f5-bad3-61bf0fb74819/1; https://files-api.properstar.com/api/v2/files/b0a378ab-d4ac-4542-944d-25c8bc76d23e/1; https://files-api.properstar.com/api/v2/files/323c2e36-278b-47b8-871d-f2ec5f7ddc6c/1; https://files-api.properstar.com/api/v2/files/ca3872a0-f7af-4264-a393-9d7e7e13f486/1; https://files-api.properstar.com/api/v2/files/a148d807-0e98-4f69-b75e-a582672a4c1a/1; https://files-api.properstar.com/api/v2/files/69a87f07-97ec-4a3b-a852-9799bd7f553c/1; https://files-api.properstar.com/api/v2/files/61c9fdfc-f250-469d-86a7-5c86fbb34ebe/1; https://files-api.properstar.com/api/v2/files/42945036-b23c-4c0e-8af7-2007439f8c3c/1; https://files-api.properstar.com/api/v2/files/655b7b68-93ff-41dd-87ec-732f74dc7c67/1
