property_id,listing_id,listing_name,date,occupancy,average_daily_rate_usd,revpar_usd,revenue_usd,min_nights
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2026-01,0.323,1468.0,474.16,14677.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2026-02,0.036,933.0,33.59,933.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2026-03,0.0,894.2,0.0,0.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2026-04,0.0,855.4000000000001,0.0,0.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2026-05,0.0,816.6,0.0,0.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2026-06,0.0,777.8,0.0,0.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2026-07,0.032,739.0,23.65,739.0,1
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2025-08,0.258,3326.0,858.11,26612.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2025-09,0.0,3603.0,0.0,0.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2025-10,0.323,3880.0,1253.24,38800.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2025-11,0.0,4380.333333333333,0.0,0.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2025-12,0.0,4880.666666666666,0.0,0.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2026-01,0.29,5381.0,1560.49,48423.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2026-02,0.036,4529.0,163.04,4529.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2026-03,0.0,4529.0,0.0,0.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2026-04,0.0,4529.0,0.0,0.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2026-05,0.0,4529.0,0.0,0.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2026-06,0.0,4529.0,0.0,0.0,2
JOrn258BugQE9_p7vsrH,688277888714074954,Soona Jungle Luxury Villa-Private Pool-Concierge,2026-07,0.0,4529.0,0.0,0.0,2
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2025-08,0.097,16653.0,1615.34,49958.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2025-09,0.0,15871.0,0.0,0.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2025-10,0.161,15089.0,2429.33,75443.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2025-11,0.1,16653.0,1665.3,49958.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2025-12,0.0,16653.0,0.0,0.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2026-01,0.0,16653.0,0.0,0.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2026-02,0.0,16653.0,0.0,0.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2026-03,0.0,16653.0,0.0,0.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2026-04,0.0,16653.0,0.0,0.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2026-05,0.0,16653.0,0.0,0.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2026-06,0.0,16653.0,0.0,0.0,3
K-rn258BugQE9_p7xM8g,50567328,🔐Fully private combo for 20 people at Tulum Jungle,2026-07,0.0,16653.0,0.0,0.0,3
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2025-08,0.0,1742.0,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2025-09,0.0,1742.0,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2025-10,0.0,1742.0,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2025-11,0.0,1742.0,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2025-12,0.452,1742.0,787.38,24377.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2026-01,0.452,1713.0,774.28,23968.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2026-02,0.0,1602.5,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2026-03,0.0,1492.0,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2026-04,0.0,1381.5,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2026-05,0.0,1271.0,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2026-06,0.0,1160.5,0.0,0.0,2
Gurn258BugQE9_p70-fB,1054911150172461776,New 1-bedroom apartment with terrace in AldeaZama Tulum,2026-07,0.032,1050.0,33.6,1050.0,2
JeLi258BugQE9_p7y-q0,1494938014076357296,Luxury and comfort to the fullest + private pool,2025-12,0.355,8013.0,2844.61,88137.0,1
JeLi258BugQE9_p7y-q0,1494938014076357296,Luxury and comfort to the fullest + private pool,2026-01,0.161,7348.0,1183.03,36740.0,1
JeLi258BugQE9_p7y-q0,1494938014076357296,Luxury and comfort to the fullest + private pool,2026-02,0.0,7396.5,0.0,0.0,1
JeLi258BugQE9_p7y-q0,1494938014076357296,Luxury and comfort to the fullest + private pool,2026-03,0.065,7445.0,483.93,14890.0,1
JeLi258BugQE9_p7y-q0,1494938014076357296,Luxury and comfort to the fullest + private pool,2026-04,0.1,4049.0,404.9,12149.0,1
JeLi258BugQE9_p7y-q0,1494938014076357296,Luxury and comfort to the fullest + private pool,2026-05,0.0,4048.0,0.0,0.0,1
JeLi258BugQE9_p7y-q0,1494938014076357296,Luxury and comfort to the fullest + private pool,2026-06,0.167,4047.0,675.85,20236.0,1
JeLi258BugQE9_p7y-q0,1494938014076357296,Luxury and comfort to the fullest + private pool,2026-07,0.065,11061.0,718.97,22122.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-03,0.323,657.0,212.21,6575.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-04,0.033,630.0,20.79,630.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-05,0.226,594.0,134.24,4156.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-06,0.0,641.0,0.0,0.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-07,0.0,688.0,0.0,0.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-08,0.0,735.0,0.0,0.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-09,0.0,782.0,0.0,0.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-10,0.0,829.0,0.0,0.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-11,0.0,876.0,0.0,0.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2025-12,0.0,923.0,0.0,0.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2026-01,0.323,970.0,313.31,9700.0,1
hOPj258BugQE9_p7U7ah,1036917859615130829,Peacefull Studio in Harmony,2026-02,0.0,970.0,0.0,0.0,1
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-03,0.452,783.0,353.92,10971.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-04,0.0,820.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-05,0.0,857.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-06,0.0,894.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-07,0.0,931.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-08,0.161,968.0,155.85,4840.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-09,0.0,968.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-10,0.0,968.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-11,0.0,968.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2025-12,0.0,968.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2026-01,0.0,968.0,0.0,0.0,2
FePj258BugQE9_p7dOis,793489126787523170,Bright studio with private patio and pool + bikes,2026-02,0.0,968.0,0.0,0.0,2
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2025-08,0.323,949.0,306.53,9486.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2025-09,0.2,820.0,164.0,4918.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2025-10,0.226,997.0,225.32,6979.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2025-11,0.5,1112.0,556.0,16679.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2025-12,0.516,1217.0,627.97,19459.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2026-01,0.452,1196.0,540.59,16737.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2026-02,0.5,1300.0,650.0,18214.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2026-03,0.226,1236.0,279.34,8650.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2026-04,0.267,995.0,265.67,7970.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2026-05,0.258,879.0,226.78,7037.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2026-06,0.2,947.0,189.4,5676.0,1
U-Pj258BugQE9_p7g_wC,51170701,"Jungle & Stars| Cobá, 1 Bedroom",2026-07,0.355,951.0,337.6,10458.0,1
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2025-08,0.258,766.0,197.63,6123.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2025-09,0.1,791.0,79.1,2372.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2025-10,0.29,811.0,235.19,7290.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2025-11,0.233,791.0,184.3,5540.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2025-12,0.484,1007.0,487.39,15104.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2026-01,0.226,1213.0,274.14,8495.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2026-02,0.107,830.0,88.81,2488.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2026-03,0.0,903.3333333333334,0.0,0.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2026-04,0.0,976.6666666666667,0.0,0.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2026-05,0.032,1050.0,33.6,1050.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2026-06,0.333,1110.0,369.63,11100.0,6
MOvo258BugQE9_p7DkNq,1355281506262510993,Loft Tulum Private Pool Central Park Lagunas,2026-07,0.097,1166.0,113.1,3499.0,6
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2025-08,0.0,19750.0,0.0,0.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2025-09,0.0,19750.0,0.0,0.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2025-10,0.0,19750.0,0.0,0.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2025-11,0.133,19750.0,2626.75,79000.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2025-12,0.29,20895.0,6059.55,188054.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2026-01,0.387,21608.0,8362.3,259298.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2026-02,0.0,21608.0,0.0,0.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2026-03,0.0,21608.0,0.0,0.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2026-04,0.0,21608.0,0.0,0.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2026-05,0.0,21608.0,0.0,0.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2026-06,0.0,21608.0,0.0,0.0,3
Uuzo258BugQE9_p7kQJx,43357541,Ocean Front Villa @ Exclusive Beach,2026-07,0.0,21608.0,0.0,0.0,3
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2025-08,0.71,2072.0,1471.12,45585.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2025-09,0.733,2014.0,1476.26,44302.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2025-10,0.677,2101.0,1422.38,44146.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2025-11,0.633,2681.0,1697.07,50930.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2025-12,0.677,3676.0,2488.65,77212.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2026-01,0.871,4654.0,4053.63,125654.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2026-02,0.821,2755.0,2261.86,63352.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2026-03,0.71,2383.0,1691.93,52447.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2026-04,0.733,2269.0,1663.18,49900.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2026-05,0.581,3843.0,2232.78,69164.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2026-06,0.633,2595.0,1642.63,49298.0,2
0Ozo258BugQE9_p7wD05,817646185989752897,Design Luxury w/ Private Pool + 2 bicycles,2026-07,1.0,2679.0,2679.0,83063.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2025-08,0.065,768.0,49.92,1536.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2025-09,0.0,901.3333333333333,0.0,0.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2025-10,0.0,1034.6666666666665,0.0,0.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2025-11,0.333,1168.0,388.94,11683.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2025-12,0.194,1413.0,274.12,8475.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2026-01,0.0,1434.3333333333333,0.0,0.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2026-02,0.0,1455.6666666666665,0.0,0.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2026-03,0.097,1477.0,143.27,4432.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2026-04,0.0,1477.0,0.0,0.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2026-05,0.0,1477.0,0.0,0.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2026-06,0.0,1477.0,0.0,0.0,2
AOzp258BugQE9_p7BpdW,620346189122013231,Come and Relax in the jungle of Tulum 4001,2026-07,0.0,1477.0,0.0,0.0,2
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-03,0.129,1428.0,184.21,5712.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-04,0.0,1406.8,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-05,0.0,1385.6,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-06,0.0,1364.3999999999999,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-07,0.0,1343.1999999999998,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-08,0.065,1322.0,85.93,2644.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-09,0.0,1322.0,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-10,0.0,1322.0,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-11,0.0,1322.0,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2025-12,0.0,1322.0,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2026-01,0.0,1322.0,0.0,0.0,1
A-fl258BugQE9_p7-NAl,1128879545012184585,Private pool (near the beach),2026-02,0.0,1322.0,0.0,0.0,1
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-03,0.0,1235.0,0.0,0.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-04,0.0,1235.0,0.0,0.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-05,0.355,1235.0,438.42,13586.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-06,0.1,1230.0,123.0,3693.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-07,0.0,1273.6666666666667,0.0,0.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-08,0.0,1317.3333333333335,0.0,0.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-09,0.367,1361.0,499.49,14968.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-10,0.0,1361.0,0.0,0.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-11,0.0,1361.0,0.0,0.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2025-12,0.0,1361.0,0.0,0.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2026-01,0.0,1361.0,0.0,0.0,2
2efm258BugQE9_p7COwZ,1075286947071420722,Condo in Tulum. 2 Bedroom. Private Patio+Tub,2026-02,0.0,1361.0,0.0,0.0,2
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2025-08,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2025-09,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2025-10,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2025-11,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2025-12,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2026-01,0.452,1343.0,607.04,18798.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2026-02,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2026-03,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2026-04,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2026-05,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2026-06,0.0,1343.0,0.0,0.0,3
-Ojm258BugQE9_p7FgJU,1057656843220334822,Cozy and elegant private pool Starlink wifi,2026-07,0.0,1343.0,0.0,0.0,3
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2025-08,0.0,1841.0,0.0,0.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2025-09,0.0,1841.0,0.0,0.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2025-10,0.0,1841.0,0.0,0.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2025-11,0.2,1841.0,368.2,11041.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2025-12,0.226,1680.0,379.68,11761.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2026-01,0.355,1623.0,576.16,17865.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2026-02,0.0,1558.8,0.0,0.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2026-03,0.0,1494.6,0.0,0.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2026-04,0.0,1430.3999999999999,0.0,0.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2026-05,0.0,1366.1999999999998,0.0,0.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2026-06,0.033,1302.0,42.97,1302.0,2
X-jm258BugQE9_p7HxOE,1419438610585011295,Upscale Condo | Perfect  Location,2026-07,0.0,1302.0,0.0,0.0,2
Aujm258BugQE9_p7TWJ1,1583561855607277811,Zen Retreat with Pool|Peace & Nature in Tulum,2026-01,0.194,1347.0,261.32,8087.0,2
Aujm258BugQE9_p7TWJ1,1583561855607277811,Zen Retreat with Pool|Peace & Nature in Tulum,2026-02,0.0,1294.5,0.0,0.0,2
Aujm258BugQE9_p7TWJ1,1583561855607277811,Zen Retreat with Pool|Peace & Nature in Tulum,2026-03,0.323,1242.0,401.17,12422.0,2
Aujm258BugQE9_p7TWJ1,1583561855607277811,Zen Retreat with Pool|Peace & Nature in Tulum,2026-04,0.0,1190.5,0.0,0.0,2
Aujm258BugQE9_p7TWJ1,1583561855607277811,Zen Retreat with Pool|Peace & Nature in Tulum,2026-05,0.0,1139.0,0.0,0.0,2
Aujm258BugQE9_p7TWJ1,1583561855607277811,Zen Retreat with Pool|Peace & Nature in Tulum,2026-06,0.0,1087.5,0.0,0.0,2
Aujm258BugQE9_p7TWJ1,1583561855607277811,Zen Retreat with Pool|Peace & Nature in Tulum,2026-07,0.097,1036.0,100.49,3110.0,2
8unm258BugQE9_p7uhe4,18839577,Paradise Boheme. Walled private Home & jungle,2025-08,0.0,4796.0,0.0,0.0,2
8unm258BugQE9_p7uhe4,18839577,Paradise Boheme. Walled private Home & jungle,2025-09,0.0,4796.0,0.0,0.0,2
