Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-3-recamaras-amueblado-sm-51-148549597.html,"Departamento en Renta, 3 Recámaras, Amueblado, Sm 51, Torres Bosque, Cancún",Condo/Apartment,14757,MXN,3,2,82.0,m2,"Departamento en Renta, 3 Rec&amp;#225;maras, amueblado, sm 51, Torres Bosque, Canc&amp;#250;nrenta sin muebles $ 12, 500. 00Departamento totalmente amueblado y equipado como lo ves en las fotos. Sala, Comedor, Cocina con Meseta de Loseta Desayunador, Refrigerador y Horno Microondas, Gavetas de pvc, 3 Rec&amp;#225;maras que comparten 2 ba&amp;#241;os completos. Cortinas Black Out y Ventiladores de Techo con Luz en todas las estancias. Closet de Blancos de pvc y 3 Closets de pvc en los cuartos, &a...",https://img10.naventcdn.com/avisos/18/01/48/54/95/97/720x532/1579470434.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/48/54/95/97/720x532/1579470433.jpg; https://img10.naventcdn.com/avisos/18/01/48/54/95/97/720x532/1579470444.jpg; https://img10.naventcdn.com/avisos/18/01/48/54/95/97/720x532/1579470432.jpg; https://img10.naventcdn.com/avisos/18/01/48/54/95/97/720x532/1579470430.jpg; https://img10.naventcdn.com/avisos/18/01/48/54/95/97/720x532/1579470427.jpg; https://img10.naventcdn.com/avisos/18/01/48/54/95/97/720x532/1579470442.jpg; https://img10.naventcdn.com/avisos/18/01/48/54/95/97/720x532/1579470440.jpg,Mexico,Quintana Roo,Cancún,21.1400623149,-86.8400046594,Rent
Samuel Ortiz Gonzalez,https://www.inmuebles24.com/inmobiliarias/samuel-ortiz-gonzalez_51297244-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-sin-muebles-zona-el-table-145245961.html,Renta Departamento Sin Muebles Zona El Table,Condo/Apartment,40000,MXN,2,3,144.0,m2,"Departamento en renta en el table de 2 recamaras sin muebles piso 10. En la exclusiva Zona de el Table, muy cerca de la entrada a zh, se encuentra este desarrollo, de gran lujo, con exclusivas amenidades y seguridad, Con 144 mts2 grandes ventanales que permiten la entrada de luz natural, 2 habitaciones, 2 baños completos, cuarto de tv, piso 10, terrazas, increíbles vistas hacia los manglares, laguna y el mar caribe, amplia sala y comedor, pisos de mármol, cocina de lujo con encimeras de granito,...",https://img10.naventcdn.com/avisos/18/01/45/24/59/61/720x532/1499784553.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/45/24/59/61/720x532/1499784562.jpg; https://img10.naventcdn.com/avisos/18/01/45/24/59/61/720x532/1499784563.jpg; https://img10.naventcdn.com/avisos/18/01/45/24/59/61/720x532/1499784559.jpg; https://img10.naventcdn.com/avisos/18/01/45/24/59/61/720x532/1499784549.jpg; https://img10.naventcdn.com/avisos/18/01/45/24/59/61/720x532/1499784567.jpg; https://img10.naventcdn.com/avisos/18/01/45/24/59/61/720x532/1499784557.jpg; https://img10.naventcdn.com/avisos/18/01/45/24/59/61/720x532/1499784568.jpg,Mexico,Quintana Roo,Cancún,,,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-cuarto-5-estudio-departamento-1-recamara-150731567.html,"Cuarto 5/estudio/departamento, 1 Recámara, Amueblado/equipado, Aire A, Calle 24, Sm 96, Cancún",Condo/Apartment,5799,MXN,1,1,25.0,m2,"Cuarto 5/Estudio/Departamento, 1 Recámara, amueblado/equipado,, Aire A, Calle 24, sm 96, Cancún. precio ligeramente negociable. Excelente ubicación a esquina y media de hiper soriana nichupté sobre Calle 24, con fácil acceso Avenida. Nichupté y Salida a Avenida Andrés Quintana RooIdeal para Estudiantes, Profesionistas, Empleados que trabajen en negocios cercanos y que buscan comodidad, seguridad y cercanía a servicios. Características del estudio: - Aire Acondicionado Minisplit inverter- Cama Ma...",https://img10.naventcdn.com/avisos/18/01/50/73/15/67/720x532/1624286118.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/73/15/67/720x532/1624286109.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/15/67/720x532/1624286116.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/15/67/720x532/1624286115.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/15/67/720x532/1624286114.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/15/67/720x532/1624286117.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/15/67/720x532/1624286122.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/15/67/720x532/1624286111.jpg,Mexico,Quintana Roo,Cancún,21.1402949,-86.8757948,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-penthouse-en-renta-2-recamaras-149802365.html,"Departamento Penthouse en Renta, 2 Recámaras, Amueblado/equipado, Malecón Américas, Cancún",Penthouse,43450,MXN,2,2,230.0,m2,"Departamento penthouse en Renta, 2 Recámaras, amueblado/equipado, Malecón Américas, Cancún. Vive la exclusividad en un penthouse de lujo – Malecón Américas, Torre Montevideo, Cancún Si lo que buscas es lujo, ubicación y comodidad, este Penthouse amueblado en Malecón Américas lo tiene todo: Una vista panorámica privilegiada de Cancún que podrás disfrutar todos los días. Espacios modernos, cómodos y perfectamente distribuidos. Características: 2 recámaras con A/A (principal con baño completo) 2 ba...",https://img10.naventcdn.com/avisos/18/01/49/80/23/65/720x532/1605185811.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/80/23/65/720x532/1605185813.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/23/65/720x532/1605185840.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/23/65/720x532/1605185838.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/23/65/720x532/1605185809.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/23/65/720x532/1605185749.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/23/65/720x532/1605185808.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/23/65/720x532/1605185708.jpg,Mexico,Quintana Roo,Cancún,21.1447222,-86.8219444,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-cuarto-1-estudio-departamento-1-recamara-150731138.html,"Cuarto 1/estudio/departamento, 1 Recámara, Amueblado/equipado, Aire A, Calle 24, Sm 96, Cancún",Condo/Apartment,5800,MXN,1,1,25.0,m2,"Cuarto 1/Estudio/Departamento, 1 Recámara, amueblado/equipado,, Aire A, Calle 24, sm 96, Cancún. precio ligeramente negociable. Excelente ubicación a esquina y media de hiper soriana nichupté sobre Calle 24, con fácil acceso Avenida. Nichupté y Salida a Avenida Andrés Quintana RooIdeal para Estudiantes, Profesionistas, Empleados que trabajen en negocios cercanos y que buscan comodidad, seguridad y cercanía a servicios. Características del estudio: - Aire Acondicionado Minisplit inverter- Cama Ma...",https://img10.naventcdn.com/avisos/18/01/50/73/11/38/720x532/1624278427.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/73/11/38/720x532/1624278418.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/38/720x532/1624278429.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/38/720x532/1624278428.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/38/720x532/1624278430.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/38/720x532/1624278426.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/38/720x532/1624278422.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/38/720x532/1624278419.jpg,Mexico,Quintana Roo,Cancún,21.1402949,-86.8757948,Rent
QHA REAL ESTATE & LAW,https://www.inmuebles24.com/inmobiliarias/qha-real-estate-law_51323045-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-vela-towers-cancun-149912538.html,Departamento en Renta en Vela Towers Cancún,Condo/Apartment,60000,MXN,3,3,195.0,m2,"Departamento amueblado en renta en Supermanzana 13. Cuenta con 3 habitaciones, 3 baños, cocina integral, área de lavado y cuarto de servicio. Disfruta de 195 m² con balcón, terraza. El edificio ofrece amenidades como alberca, gimnasio, salón de usos múltiples, área de juegos infantiles, cancha de pádel, elevadores, caseta de guardia, seguridad privada, acceso para personas con discapacidad y parqueadero para visitas. Además, cuenta con aire acondicionado, internet/wifi y línea blanca. Ubicado en...",https://img10.naventcdn.com/avisos/18/01/49/91/25/38/720x532/1607442614.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/91/25/38/720x532/1607442611.jpg; https://img10.naventcdn.com/avisos/18/01/49/91/25/38/720x532/1607442576.jpg; https://img10.naventcdn.com/avisos/18/01/49/91/25/38/720x532/1607442583.jpg; https://img10.naventcdn.com/avisos/18/01/49/91/25/38/720x532/1607442603.jpg; https://img10.naventcdn.com/avisos/18/01/49/91/25/38/720x532/1607442591.jpg; https://img10.naventcdn.com/avisos/18/01/49/91/25/38/720x532/1607442606.jpg; https://img10.naventcdn.com/avisos/18/01/49/91/25/38/720x532/1607442585.jpg,Mexico,Quintana Roo,Cancún,21.1365843,-86.8300861,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-cuarto-6-estudio-departamento-1-recamara-150732307.html,"Cuarto 6/estudio/departamento, 1 Recámara, Amueblado/equipado, Aire A, Calle 24, Sm 96, Cancún",Condo/Apartment,5799,MXN,1,1,25.0,m2,"Cuarto 6/Estudio/Departamento, 1 Recámara, amueblado/equipado,, Aire A, Calle 24, sm 96, Cancún. precio ligeramente negociable. Excelente ubicación a esquina y media de hiper soriana nichupté sobre Calle 24, con fácil acceso Avenida. Nichupté y Salida a Avenida Andrés Quintana RooIdeal para Estudiantes, Profesionistas, Empleados que trabajen en negocios cercanos y que buscan comodidad, seguridad y cercanía a servicios. Características del estudio: - Aire Acondicionado Minisplit inverter- Cama Ma...",https://img10.naventcdn.com/avisos/18/01/50/73/23/07/720x532/1624299969.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/73/23/07/720x532/1624299963.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/23/07/720x532/1624299961.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/23/07/720x532/1624299964.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/23/07/720x532/1624299960.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/23/07/720x532/1624299962.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/23/07/720x532/1624299956.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/23/07/720x532/1624299968.jpg,Mexico,Quintana Roo,Cancún,21.1402949,-86.8757948,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-cuarto-7-estudio-departamento-1-recamara-150731351.html,"Cuarto 7/estudio/departamento, 1 Recámara, Amueblado/equipado, Aire A, Calle 24, Sm 96, Cancún",Condo/Apartment,7599,MXN,1,1,30.0,m2,"Cuarto 7/Estudio/Departamento, 1 Recámara, amueblado/equipado,, Aire A, Calle 24, sm 96, Cancún. precio ligeramente negociable. Excelente ubicación a esquina y media de hiper soriana nichupté sobre Calle 24, con fácil acceso Avenida. Nichupté y Salida a Avenida Andrés Quintana RooIdeal para Estudiantes, Profesionistas, Empleados que trabajen en negocios cercanos y que buscan comodidad, seguridad y cercanía a servicios. Características del estudio: - Aire Acondicionado Minisplit inverter- Cama Ma...",https://img10.naventcdn.com/avisos/18/01/50/73/13/51/720x532/1624281857.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/73/13/51/720x532/1624281850.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/13/51/720x532/1624281853.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/13/51/720x532/1624281851.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/13/51/720x532/1624281854.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/13/51/720x532/1624281848.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/13/51/720x532/1624281858.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/13/51/720x532/1624281859.jpg,Mexico,Quintana Roo,Cancún,21.1405550762,-86.8753012735,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-2-recamaras-150731299.html,"Departamento en Renta, 2 Recámaras, Amueblado/equipado, Av Bonampak, Malecón Américas, Cancún",Condo/Apartment,24999,MXN,2,2,99.0,m2,"Departamento en Renta, 2 Rec&amp;#225;maras, amueblado/equipado, Av. Bonampak, Malec&amp;#243;n Am&amp;#233;ricas, Canc&amp;#250;n. nivel 6no aceptan mascotasdepartamento amueblado con 2 recamaras, 2 ba&amp;#241;os, cocina integral, sala-comedor y una terraza con espectaculares vistas panor&amp;#225;micas. &amp;#160;$25, 000mn mas deposito y contrato (un a&amp;#241;o m&amp;#237;nimo) Torre Miami cuenta con una excelente ubicaci&amp;#243;n sobre la avenida Bonampak, con todos los servicios a su a...",https://img10.naventcdn.com/avisos/18/01/50/73/12/99/720x532/1624281076.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/73/12/99/720x532/1624281071.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/12/99/720x532/1624281072.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/12/99/720x532/1624281083.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/12/99/720x532/1624281084.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/12/99/720x532/1624281073.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/12/99/720x532/1624281068.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/12/99/720x532/1624281078.jpg,Mexico,Quintana Roo,Cancún,21.1468965,-86.8210543,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-cuarto-4-estudio-departamento-1-recamara-150731194.html,"Cuarto 4/estudio/departamento, 1 Recámara, Amueblado/equipado, Aire A, Calle 24, Sm 96, Cancún",Condo/Apartment,7600,MXN,1,1,30.0,m2,"Cuarto 4/Estudio/Departamento, 1 Recámara, amueblado/equipado,, Aire A, Calle 24, sm 96, Cancún. precio ligeramente negociable. Excelente ubicación a esquina y media de hiper soriana nichupté sobre Calle 24, con fácil acceso Avenida. Nichupté y Salida a Avenida Andrés Quintana RooIdeal para Estudiantes, Profesionistas, Empleados que trabajen en negocios cercanos y que buscan comodidad, seguridad y cercanía a servicios. Características del estudio: - Aire Acondicionado Minisplit inverter- Cama Ma...",https://img10.naventcdn.com/avisos/18/01/50/73/11/94/720x532/1624279042.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/73/11/94/720x532/1624279060.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/94/720x532/1624279067.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/94/720x532/1624279062.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/94/720x532/1624279068.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/94/720x532/1624279036.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/94/720x532/1624279069.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/94/720x532/1624279056.jpg,Mexico,Quintana Roo,Cancún,21.1402949,-86.8757948,Rent
BEST HOME RIVIERA,https://www.inmuebles24.com/inmobiliarias/best-home-riviera_50199879-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-frente-al-mar-cancun-punta-sam-150377918.html,"Departamento en Renta Frente Al Mar Cancún, Punta Sam",Condo/Apartment,65000,MXN,4,4,328.0,m2,"Departamento en renta sin muebles- torre escénica, punta sam. Exclusivo departamento frente al mar Caribe, ubicado en un desarrollo de baja densidad que ofrece privacidad, seguridad y amenidades de alto nivel. Vivir aquí significa despertar cada día con vista panorámica al mar y disfrutar atardeceres con Isla Mujeres en el horizonte. Departamento 702. Superficie: 328 m. 3 cajones de estacionamiento techados en sótano. Bodega privada de 9 m. Distribución y espacios. 4 recámaras, cada una con baño...",https://img10.naventcdn.com/avisos/18/01/50/37/79/18/720x532/1616900683.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/37/79/18/720x532/1616900703.jpg; https://img10.naventcdn.com/avisos/18/01/50/37/79/18/720x532/1616900608.jpg; https://img10.naventcdn.com/avisos/18/01/50/37/79/18/720x532/1616900141.jpg; https://img10.naventcdn.com/avisos/18/01/50/37/79/18/720x532/1616900680.jpg; https://img10.naventcdn.com/avisos/18/01/50/37/79/18/720x532/1616900511.jpg; https://img10.naventcdn.com/avisos/18/01/50/37/79/18/720x532/1616900692.jpg; https://img10.naventcdn.com/avisos/18/01/50/37/79/18/720x532/1616900489.jpg,Mexico,Quintana Roo,Cancún,21.226981819764497,-86.80306434631348,Rent
A & A BIENES RAICES REALTY SOLUTIONS ,https://www.inmuebles24.com/inmobiliarias/a-a-bienes-raices-realty-solutions_50254707-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-cuarto-3-estudio-departamento-1-recamara-150731187.html,"Cuarto 3/estudio/departamento, 1 Recámara, Amueblado/equipado, Aire A, Calle 24, Sm 96, Cancún",Condo/Apartment,8500,MXN,1,1,40.0,m2,"Cuarto 3/Estudio/Departamento, 1 Recámara, amueblado/equipado,, Aire A, Calle 24, sm 96, Cancún. precio ligeramente negociable. Excelente ubicación a esquina y media de hiper soriana nichupté sobre Calle 24, con fácil acceso Avenida. Nichupté y Salida a Avenida Andrés Quintana RooIdeal para Estudiantes, Profesionistas, Empleados que trabajen en negocios cercanos y que buscan comodidad, seguridad y cercanía a servicios. Características del estudio: - Aire Acondicionado Minisplit inverter- Cama Ma...",https://img10.naventcdn.com/avisos/18/01/50/73/11/87/720x532/1624278957.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/73/11/87/720x532/1624278962.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/87/720x532/1624278953.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/87/720x532/1624278954.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/87/720x532/1624278956.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/87/720x532/1624278951.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/87/720x532/1624278958.jpg; https://img10.naventcdn.com/avisos/18/01/50/73/11/87/720x532/1624278950.jpg,Mexico,Quintana Roo,Cancún,21.1402949,-86.8757948,Rent
